longitude_metair,latitude_metair
60.6263740,56.7539231
60.6204802,56.7541157
60.6252157,56.7552628
60.6256480,56.7564726
60.6255218,56.7608882
60.6217123,56.7588159
60.6193669,56.7526424
60.6074376,56.7529881
60.6142764,56.7484773
60.6144247,56.7548917
60.6190900,56.7501769
60.6086697,56.7486053
60.6055482,56.7510432
60.6139201,56.7523882
60.6082485,56.7530407
60.6110304,56.7539746
60.6172759,56.7516026
60.6099358,56.7531304
60.6145492,56.7510766
60.6169686,56.7474159
60.6157746,56.7535228
60.6192439,56.7503581
60.6201282,56.7511415
60.6104400,56.7512852
60.6198450,56.7491529
60.6172837,56.7550587
60.6087228,56.7431871
60.6042613,56.7438837
60.6062080,56.7426225
60.6044508,56.7464648
60.6113035,56.7472089
60.6061577,56.7454847
60.6031151,56.7420059
60.6042042,56.7471895
60.6085066,56.7402824
60.6065549,56.7449919
60.6060432,56.7451019
60.6041089,56.7434561
60.6024980,56.7422770
60.6078930,56.7489023
60.6088581,56.7425077
60.6065539,56.7463742
60.6084238,56.7446768
60.6134164,56.7429980
60.6146996,56.7464494
60.6030111,56.7420169
60.5676992,56.7525087
60.5613252,56.7504707
60.5594541,56.7544798
60.5679388,56.7515436
60.5603256,56.7484979
60.5633262,56.7533849
60.5718984,56.7523418
60.5676093,56.7534508
60.5685885,56.7512477
60.5720173,56.7509737
60.5633885,56.7489661
60.5642178,56.7518012
60.5681849,56.7487893
60.5631999,56.7476442
60.5657296,56.7562133
60.5674760,56.7538808
60.5622002,56.7525214
60.5661125,56.7561237
60.5603153,56.7551316
60.5572764,56.7531023
60.5475861,56.7571743
60.5385378,56.7586288
60.5433748,56.7613374
60.5440246,56.7564534
60.5367699,56.7573804
60.5441814,56.7555191
60.5432520,56.7590011
60.5410000,56.7549190
60.5332024,56.7587318
60.5485481,56.7583700
60.5449892,56.7604980
60.5480802,56.7581345
60.5421245,56.7559008
60.5478393,56.7605575
60.5398389,56.7623521
60.5391503,56.7567754
60.5385630,56.7616511
60.5357933,56.7581938
60.5463555,56.7592131
60.5398548,56.7563054
60.4678034,56.7857222
60.4739695,56.7895116
60.4662283,56.7902472
60.4697766,56.7848458
60.4715085,56.7897449
60.4746172,56.7898070
60.4752774,56.7921008
60.4788223,56.7913284
60.4678316,56.7896858
60.4766571,56.7865731
60.4706517,56.7878519
60.4779895,56.7865304
60.4719380,56.7862390
60.4742792,56.7862494
60.4728716,56.7890335
60.4673245,56.7894244
60.4783508,56.7899067
60.4755464,56.7859924
60.4675994,56.7908515
60.4680238,56.7852360
60.6873687,56.8364994
60.6863260,56.8304665
60.6882519,56.8299074
60.6908255,56.8302116
60.6890144,56.8347430
60.6779284,56.8327485
60.6829960,56.8372993
60.6789904,56.8324688
60.6929114,56.8319240
60.6785775,56.8332975
60.6902362,56.8360811
60.6802159,56.8332277
60.6872223,56.8326625
60.6880714,56.8343789
60.6814967,56.8360452
60.6855160,56.8342698
60.6904737,56.8338404
60.6869632,56.8372205
60.6802596,56.8342371
60.6858931,56.8314430
60.6960917,56.8022605
60.6918038,56.7984167
60.7008052,56.8023215
60.7019342,56.8032343
60.7049135,56.7984929
60.6966323,56.7956257
60.6992357,56.8039481
60.6953997,56.7959805
60.6989266,56.7994441
60.7002484,56.8040349
60.6984310,56.7962121
60.6959849,56.8013399
60.6991528,56.8026831
60.6960652,56.8030786
60.7007766,56.8016344
60.6963298,56.7998881
60.6933825,56.8013403
60.7048411,56.7972073
60.6954398,56.7983820
60.7019298,56.8009991
60.6679773,56.8105547
60.6665995,56.8133429
60.6749172,56.8138008
60.6713492,56.8111631
60.6748643,56.8173880
60.6664854,56.8156353
60.6807015,56.8127101
60.6711583,56.8110795
60.6706959,56.8119260
60.6713025,56.8163986
60.6798091,56.8149273
60.6746092,56.8093672
60.6757865,56.8116730
60.6756994,56.8172003
60.6674718,56.8161998
60.6738889,56.8115578
60.6797916,56.8144100
60.6723990,56.8114912
60.6771629,56.8144737
60.6655600,56.8145329
60.7032043,56.7915885
60.6999165,56.7896534
60.7116909,56.7899479
60.7001617,56.7874707
60.7063121,56.7886884
60.7019177,56.7901416
60.7046084,56.7872192
60.7006568,56.7896111
60.7084089,56.7930180
60.7114068,56.7853558
60.7079039,56.7911292
60.7143269,56.7866826
60.7046751,56.7930897
60.7079634,56.7898575
60.7124745,56.7902162
60.7030506,56.7877963
60.7012292,56.7908574
60.7141726,56.7918587
60.7091934,56.7913396
60.7107671,56.7926271
60.6697926,56.7999556
60.6747972,56.7952632
60.6668027,56.7943791
60.6708001,56.7983448
60.6803397,56.7968014
60.6731875,56.7968420
60.6728296,56.7929795
60.6741913,56.7934097
60.6731875,56.7964166
60.6715503,56.8013241
60.6750425,56.7941708
60.6807535,56.7971566
60.6731606,56.8007834
60.6719637,56.7965266
60.6715212,56.7998209
60.6806129,56.7962883
60.6727401,56.7959491
60.6784115,56.7944154
60.6683993,56.7991002
60.6719355,56.7966288
60.7037448,56.8232891
60.6926697,56.8204719
60.7055652,56.8207392
60.7009233,56.8217957
60.6988386,56.8240230
60.6935144,56.8235894
60.7025029,56.8184314
60.6977362,56.8174885
60.6988005,56.8226477
60.6939252,56.8181961
60.7020137,56.8203626
60.6945256,56.8189418
60.7022673,56.8173393
60.6933758,56.8197628
60.6919827,56.8211642
60.6917565,56.8178611
60.7022714,56.8178740
60.6940571,56.8175946
60.7043429,56.8191242
60.6915408,56.8208346
